_input,_num,_widgetName,_source,_resultNumber,_pageUrl,album_name,band_name,avg_rating
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,282,informationFromRYM,informationFromRYM,82,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Here Come the Warm Jets,Eno,4.02
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,83,informationFromRYM,informationFromRYM,83,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Heaven and Hell,Black Sabbath,3.95
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,183,informationFromRYM,informationFromRYM,83,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Hot Rats,Frank Zappa,4.10
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,283,informationFromRYM,informationFromRYM,83,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Deep Purple in Rock,Deep Purple,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,84,informationFromRYM,informationFromRYM,84,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Sound of Perseverance,Death,3.95
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,184,informationFromRYM,informationFromRYM,84,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Piper at the Gates of Dawn,Pink Floyd,3.98
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,284,informationFromRYM,informationFromRYM,84,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Lonesome Crowded West,Modest Mouse,4.03
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,85,informationFromRYM,informationFromRYM,85,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Sign "☮" the Times,Prince,4.01
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,185,informationFromRYM,informationFromRYM,85,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Meddle,Pink Floyd,4.01
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,285,informationFromRYM,informationFromRYM,85,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Purple Rain,Prince and The Revolution,4.04
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,86,informationFromRYM,informationFromRYM,86,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Goldberg Variations,Glenn Gould,4.05
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,186,informationFromRYM,informationFromRYM,86,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Harvest,Neil Young,4.08
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,286,informationFromRYM,informationFromRYM,86,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Let It Be,The Replacements,4.01
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,87,informationFromRYM,informationFromRYM,87,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Construção,Chico Buarque,4.04
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,187,informationFromRYM,informationFromRYM,87,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,What's Going On,Marvin Gaye,4.10
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,287,informationFromRYM,informationFromRYM,87,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Slanted and Enchanted,Pavement,3.97
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,88,informationFromRYM,informationFromRYM,88,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Panopticon,Isis,3.93
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,188,informationFromRYM,informationFromRYM,88,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Spirit of Eden,Talk Talk,4.10
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,288,informationFromRYM,informationFromRYM,88,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,All Things Must Pass,George Harrison,4.08
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,89,informationFromRYM,informationFromRYM,89,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Violent Femmes,Violent Femmes,3.93
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,189,informationFromRYM,informationFromRYM,89,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Astral Weeks,Van Morrison,4.09
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,289,informationFromRYM,informationFromRYM,89,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Automatic for the People,R.E.M.,3.98
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,90,informationFromRYM,informationFromRYM,90,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Abraxas,Santana,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,190,informationFromRYM,informationFromRYM,90,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Reign in Blood,Slayer,4.04
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,290,informationFromRYM,informationFromRYM,90,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Rock Bottom,Robert Wyatt,4.02
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,91,informationFromRYM,informationFromRYM,91,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Getz / Gilberto,Stan Getz & João Gilberto featuring Antônio Carlos Jobim,4.02
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,191,informationFromRYM,informationFromRYM,91,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Mingus Ah Um,Charles Mingus,4.18
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,291,informationFromRYM,informationFromRYM,91,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,It Takes a Nation of Millions to Hold Us Back,Public Enemy,4.00
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,92,informationFromRYM,informationFromRYM,92,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Dreaming,Kate Bush,3.99
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,192,informationFromRYM,informationFromRYM,92,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Rust in Peace,Megadeth,4.06
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,292,informationFromRYM,informationFromRYM,92,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Chairs Missing,Wire,4.05
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,93,informationFromRYM,informationFromRYM,93,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Pawn Hearts,Van der Graaf Generator,3.97
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,193,informationFromRYM,informationFromRYM,93,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,The Freewheelin' Bob Dylan,Bob Dylan,4.09
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,293,informationFromRYM,informationFromRYM,93,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Tabula rasa,Staatsorchester Stuttgart; Lithuanian Chamber Orchestra; The 12 Cellists of the Berlin Philharmonic Orchestra; Dennis Russell Davies; Saulius Sondeckis; Gidon Kremer; Keith Jarrett; Tatjana Grindenko; Alfred Schnittke,4.08
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,94,informationFromRYM,informationFromRYM,94,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Darkness on the Edge of Town,Bruce Springsteen,3.97
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,194,informationFromRYM,informationFromRYM,94,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Led Zeppelin III,Led Zeppelin,3.97
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,294,informationFromRYM,informationFromRYM,94,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Pornography,The Cure,3.98
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,95,informationFromRYM,informationFromRYM,95,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Ys,Joanna Newsom,3.85
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,195,informationFromRYM,informationFromRYM,95,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Laughing Stock,Talk Talk,4.09
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,295,informationFromRYM,informationFromRYM,95,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,...And Justice for All,Metallica,3.87
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,96,informationFromRYM,informationFromRYM,96,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,For Your Pleasure,Roxy Music,3.96
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,196,informationFromRYM,informationFromRYM,96,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Giant Steps,John Coltrane,4.16
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,296,informationFromRYM,informationFromRYM,96,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Moving Pictures,Rush,3.96
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,97,informationFromRYM,informationFromRYM,97,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Head Hunters,Herbie Hancock,3.98
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,197,informationFromRYM,informationFromRYM,97,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Innervisions,Stevie Wonder,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,297,informationFromRYM,informationFromRYM,97,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Transformer,Lou Reed,3.99
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,98,informationFromRYM,informationFromRYM,98,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Is This It,The Strokes,3.84
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,198,informationFromRYM,informationFromRYM,98,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Grace,Jeff Buckley,3.99
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,298,informationFromRYM,informationFromRYM,98,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Karma,Pharoah Sanders,4.09
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,99,informationFromRYM,informationFromRYM,99,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Only Built 4 Cuban Linx...,Chef Raekwon,3.98
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,199,informationFromRYM,informationFromRYM,99,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Mezzanine,Massive Attack,4.05
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,299,informationFromRYM,informationFromRYM,99,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Aquemini,OutKast,4.05
webpage/url:http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,100,informationFromRYM,informationFromRYM,100,http://rateyourmusic.com/customchart?page=3&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Duke Ellington's Far East Suite,Duke Ellington,4.07
webpage/url:http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,200,informationFromRYM,informationFromRYM,100,http://rateyourmusic.com/customchart?page=1&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,Cosmo's Factory,Creedence Clearwater Revival,4.13
webpage/url:http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=|,300,informationFromRYM,informationFromRYM,100,http://rateyourmusic.com/customchart?page=2&chart_type=top&type=album&year=alltime&genre_include=1&include_child_genres=1&genres=&include_child_genres_chk=1&include=both&origin_countries=&limit=none&countries=,John Lennon / Plastic Ono Band,John Lennon; Plastic Ono Band,4.05
